 0 1 2 3 4 5 6 7
while 3.46628269981e-104 6.11434426072e-104 4.61588119472e-104 5.04186203217e-104 0.000414655023111 0.00254326444696 5.67568992163e-104 0.000533163251219
whilst 3.46660868113e-104 4.70583480404e-104 4.61588119472e-104 5.01398741007e-104 4.95862362444e-104 0.00676856256344 0.000988621504194 5.79895377054e-104
whit 6.18283962656e-104 6.61422763202e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
white 6.06278265908e-104 4.73994743969e-104 0.00138637610454 0.00200262395827 4.50782114433e-104 6.23370712392e-104 4.80998388279e-104 5.64749645929e-104
who 5.86144742261e-59 0.00154605121118 4.61588119472e-104 0.000384807539606 5.17855547837e-104 0.0105758813416 0.0036931037914 6.73658891569e-73
whoeer 3.46512795944e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.6354544486e-104 5.3556427267e-104
whoever 3.46513019844e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.89004663154e-104 5.3556427267e-104
whole 3.46512760507e-104 4.72869751218e-104 4.61765109371e-104 5.60040566828e-104 0.000450232327076 6.23679920752e-104 4.63641827873e-104 5.3556427267e-104
whom 1.04915032237e-22 0.00147966483289 4.62779735935e-104 6.20044428267e-104 0.000710613745068 7.15244361145e-104 0.00254634458407 0.000955910307841
whos 3.46512764026e-104 4.7054296791e-104 4.61588119515e-104 5.045020975e-104 4.58606750654e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
whose 0.00173248627845 1.18676770258e-103 4.62740259627e-104 6.22700508204e-104 0.00331999646614 0.00412693059464 2.4087268168e-45 1.16677464068e-103
why 3.46533220451e-104 8.1188833692e-104 0.000488213039054 5.15771059786e-104 0.00258057107759 0.00713524739747 0.00251202132994 0.00071561853319
wide 0.000704793472733 3.48383604886e-103 0.000923546228566 7.3688006731e-104 4.81717416573e-104 6.29557188041e-104 4.63641827873e-104 0.00158807518471
widow 3.46512760507e-104 0.000941036201839 4.62822652942e-104 5.09220749385e-104 4.51000063444e-104 6.26480392706e-104 4.63641827873e-104 5.3556427267e-104
widowed 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
widows 6.19258447518e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wife 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wights 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wild 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 5.92250014024e-104 6.24131271688e-104 4.91061404863e-104 0.00053556427267
wilful 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 5.53285773124e-104 5.3556427267e-104
wilfully 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wilfulness 3.46512760507e-104 4.7051810092e-104 4.61588894077e-104 8.32653706448e-104 0.000450232327076 6.26029761862e-104 4.63641827873e-104 5.3556427267e-104
wilfulslow 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
will 6.33138845032e-104 0.00788448155729 0.00463508464147 0.00988846275433 5.89176869768e-63 0.00387258184713 0.00129824520625 0.00452531813299
willing 8.33013100426e-104 5.83880916625e-104 4.61662280874e-104 0.000588398356878 0.000371788851793 6.22882784612e-104 4.63641827873e-104 5.3556427267e-104
willingly 6.19258447518e-104 6.66170092449e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wills 3.46512760507e-104 5.7861244781e-104 4.62219285692e-104 6.13695618316e-104 5.18544299862e-104 6.56001244304e-104 5.39392886427e-104 0.00107112854534
wilt 0.00181337934626 1.05464001964e-103 4.6170658721e-104 0.00197739726991 6.59605278139e-104 1.32345711598e-103 0.0022350363031 9.25475778159e-104
win 3.560353496e-104 0.00141127351735 0.000461863575848 5.01287596201e-104 5.28546717002e-104 6.24271530786e-104 5.69246074659e-104 7.56010812969e-104
wind 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
windows 3.4860371429e-104 1.15497446751e-103 4.6177099427e-104 0.00150328023497 4.86421629838e-104 6.22814387895e-104 6.22967023537e-104 1.17972737875e-103
winds 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01503756958e-104 4.50232327076e-104 6.22814387895e-104 5.28510400211e-104 0.00053556427267
windy 3.46512760507e-104 4.7051810092e-104 4.61642858599e-104 0.000501093411657 4.67097315926e-104 6.31008841579e-104 5.25306638691e-104 9.23980241425e-104
wing 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
winged 3.46517047162e-104 4.70693871822e-104 4.61588864941e-104 5.07161354608e-104 4.92959432906e-104 6.22814387895e-104 7.94477144055e-104 0.00053556427267
wink 3.46519460339e-104 0.000470520495429 4.62956539133e-104 5.58698293146e-104 3.08620040634e-92 6.57993774245e-104 0.000463639468357 5.3556427267e-104
winter 4.82027925741e-104 8.39345779088e-104 4.61721503587e-104 0.000815547154308 0.00151839268535 6.27005467921e-104 6.49129553467e-104 7.07404371334e-104
winters 0.00173256380253 7.63150391076e-104 4.61588119472e-104 7.04848932686e-104 4.54962258607e-104 6.80100665727e-104 4.63641827873e-104 8.70254206821e-74
wires 3.47846804257e-104 0.000941036201839 4.61588119472e-104 5.03037312595e-104 4.50232327076e-104 6.24678591808e-104 4.63641827873e-104 5.3556427267e-104
wiry 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
wisdom 3.46512760507e-104 5.00185559729e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.31236676235e-104 4.63641827873e-104 6.08831189982e-104
wise 3.46512877173e-104 4.70524346177e-104 4.61588119548e-104 5.01103587465e-104 4.54871776575e-104 6.22814387895e-104 4.67609128704e-104 0.00107112854534
wish 5.39363454479e-104 0.00194920686982 4.61633190833e-104 5.86305412024e-104 9.14852017264e-104 6.27425694976e-104 3.00517963351e-82 0.000459148888305
wished 0.000346512760507 4.82860790492e-104 4.61946356118e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wishing 3.46514705189e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 6.12040077979e-104 5.3556427267e-104
wit 8.08377482186e-104 8.42288875919e-104 0.00184775806707 1.39664575921e-103 4.53687422138e-104 6.34737820968e-104 4.98784119404e-104 0.00106949769022
with 3.88328138063e-94 0.0386828201948 4.62016774366e-104 0.0194635584638 8.12174398522e-104 0.00282261347338 0.0243686737761 0.00152811659186
withal 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01960565968e-104 4.51524035709e-104 6.22814387895e-104 5.39667030413e-104 0.00053556427267
withering 0.000346512760507 4.7051810092e-104 4.61764810178e-104 7.44073294669e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
within 5.19677686886e-104 0.00191437694931 0.000461595077203 5.04980291562e-104 8.16760974799e-104 0.00238070334843 0.000977744113933 5.73102188062e-104
without 3.90535182055e-104 0.00140851025488 4.61592357129e-104 5.01093411657e-104 5.13649912382e-104 0.00191043212385 0.000899025367887 5.3556427267e-104
witness 6.3072756401e-104 5.31827033649e-104 4.61588119472e-104 0.000501136346019 5.02450867986e-104 6.23207207056e-104 0.000443481356794 0.000558806249224
wits 4.14186212147e-104 5.03036911029e-104 4.61673990827e-104 0.000513006518759 0.000439528402801 6.27985155339e-104 4.63641827873e-104 5.4315625831e-104
woe 3.538472228e-103 1.69063710879e-103 0.00372537467494 0.0013747778496 0.000533825701055 6.2458344406e-104 2.20068281454e-18 6.35063792745e-104
woeful 0.000346512760507 5.10307883408e-104 4.61588119472e-104 6.79081138707e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
woes 3.51897300795e-104 4.72503128955e-104 4.61588119472e-104 5.11315943281e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 1.05844434949e-103
wolf 1.96523335979e-67 6.09538483725e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
woman 3.629242471e-104 4.7736950811e-104 4.61588148888e-104 5.01109412036e-104 0.00135069698123 6.23234754366e-104 6.80836404896e-104 1.58859717432e-103
womans 6.17985948517e-104 4.71276250989e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 0.000622006564818 0.000464243195753 5.3556427267e-104
womb 0.000346512760507 4.7051810092e-104 0.000461588119472 5.01198677041e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wombs 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.55885566766e-104 4.63641827873e-104 5.3556427267e-104
womens 9.90568467599e-89 0.000486455122882 4.61588119472e-104 0.000985214178286 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
won 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wonder 3.46567010527e-104 4.72396272698e-104 4.63742377649e-104 6.06296286063e-104 0.00135069698123 6.25566012034e-104 4.71170510052e-104 5.70924914523e-104
wondring 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.51364665576e-104 6.22814387895e-104 4.70915457779e-104 0.00053556427267
wondrous 4.44291947086e-104 4.7060732271e-104 4.61875032148e-104 0.00100218682331 4.55492526909e-104 6.23606523456e-104 4.63641827873e-104 5.3556427267e-104
wont 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.04243971318e-104 8.66097745156e-104 6.25748371721e-104 4.63641827873e-104 5.3556427267e-104
woo 0.000346512760507 4.90834665464e-104 4.61687389909e-104 5.70151473714e-104 6.70892734112e-104 6.27615070369e-104 5.80197509383e-104 5.85330184709e-104
wood 3.58860075995e-104 4.89092970679e-104 4.61588119472e-104 5.01093416621e-104 6.77543486217e-104 6.22814387895e-104 0.000927283655746 6.22164222797e-104
woods 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.26061261822e-104 4.63641827873e-104 5.3556427267e-104
wooed 0.000346512760507 4.70993617476e-104 4.61869627309e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wooing 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 2.74981000016e-103 5.3556427267e-104
woos 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.31021410196e-104 4.63641827873e-104 5.3556427267e-104
word 5.77959453801e-104 6.57025071379e-104 0.000461588119472 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
words 0.000428729328761 4.76953109622e-104 0.000923317409119 0.00338860693943 1.18965291814e-103 6.2756402998e-104 5.199951847e-104 7.45819246109e-104
work 0.000693025521013 4.78779756817e-104 4.61728825782e-104 5.01095796048e-104 4.81783260327e-104 6.22814387895e-104 4.87530870709e-104 0.00053556427267
workings 0.000346512760507 4.76306116318e-104 4.61588119472e-104 5.26297444501e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
works 6.941754435e-104 6.8311324523e-104 4.61673466132e-104 0.00167284495876 1.48371125325e-103 6.5840248328e-104 1.13870230632e-103 0.000354334973194
world 0.00070661758602 0.00119468509387 4.61962829513e-104 5.89232210395e-104 0.0100949698761 6.33367566573e-104 6.14919434299e-104 1.04443309618e-46
worlds 0.000112921898882 1.7280388354e-94 4.62371729057e-104 5.26236338896e-104 0.0016542073334 6.26167600892e-104 4.63641827873e-104 0.000535564091547
worldwithoutend 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01145001066e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
worms 0.00101794437567 4.72477360799e-104 4.61728632504e-104 6.68073766027e-104 0.000478289806016 6.22814387895e-104 4.65001806582e-104 5.3556427267e-104
worse 3.46512760507e-104 0.00141124049221 0.000461896357642 5.03261035533e-104 7.16102166449e-104 6.24065026486e-104 4.63641827873e-104 0.000535563827775
worser 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
worship 5.40171050409e-104 0.00047051810092 4.6163671755e-104 5.01093411657e-104 5.38849523355e-56 6.24438619721e-104 4.63641827873e-104 5.3556427267e-104
worst 0.000965275721865 0.00103475288412 4.61970036474e-104 5.45312461855e-104 3.96861335253e-23 6.27531465583e-104 5.05127215521e-104 0.00107923507892
worth 0.000789904966257 0.00215764326469 0.00138912544771 0.0023237474144 0.0020206151323 6.36785699607e-104 7.66709950431e-104 8.89298299931e-104
worthier 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
worthiness 0.000346512760507 4.83439841251e-104 4.6393170627e-104 5.06643407545e-104 4.50232327076e-104 6.22814387897e-104 4.63641827873e-104 5.3556427267e-104
worthless 0.000693025521013 4.86622262056e-104 4.61588119472e-104 1.52833396958e-103 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
worths 0.000345371898362 0.000472067239511 4.61588119472e-104 5.08076864989e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
worthy 7.00521410282e-104 0.00136299200136 4.61877921395e-104 0.000546539663162 4.68217505014e-104 0.000630609596046 6.88518105787e-104 6.51048234604e-104
would 4.84597086399e-104 0.00361433189207 4.62149305844e-104 0.00492081825904 9.06802209451e-104 6.32860958271e-104 6.1915915869e-104 0.00187353147116
wouldst 0.00103953828152 1.3289433902e-103 4.61588119472e-104 5.31098973886e-104 3.16510218101e-93 6.27504139543e-104 5.12490753866e-104 5.3556427267e-104
wound 3.46755733668e-104 4.73296148499e-104 4.61588119472e-104 0.000500719550331 5.61556546194e-104 0.000649533389784 6.66846459244e-104 0.0010485521902
wounded 5.96457843428e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.24763956466e-104 4.63641827873e-104 5.3556427267e-104
wrack 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrackful 3.47286430095e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrecked 3.46550662644e-104 5.26130842321e-104 4.62144314402e-104 5.01093411657e-104 0.000450232327076 6.23945790283e-104 4.63641827873e-104 5.3556427267e-104
wretch 3.59878204255e-104 4.87741963096e-104 4.61588119472e-104 5.01093411657e-104 0.000900464654151 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wretchcd 6.65029137281e-104 4.75561478283e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wretched 3.46512838707e-104 0.000940353226124 4.61588119472e-104 5.01093411657e-104 1.09748749346e-103 0.000623718427721 5.56980887823e-104 5.3556427267e-104
wretchs 0.000346512760507 4.7051810092e-104 4.61588119472e-104 8.67011290057e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrinkle 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.7040768773e-104 6.25704038428e-104 4.63641827873e-104 5.3556427267e-104
wrinkles 7.01973756481e-104 4.71482436596e-104 4.61588132982e-104 0.0010133636612 3.90690565199e-81 6.32784108744e-104 7.01933968922e-104 0.00159474711105
writ 3.47632212246e-104 0.000478770887131 0.000924123353213 5.31764023205e-104 0.00134187618935 6.3231656966e-104 4.8250905428e-104 7.61543758844e-104
write 3.91394224088e-104 0.000489419289107 0.00185136482481 6.35297366446e-104 0.00222818631194 6.27836587058e-104 4.68207002442e-104 1.21045541568e-103
writers 6.21858328662e-104 4.73333894329e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
writes 3.46513959398e-104 4.705192548e-104 4.61589792573e-104 5.01287998788e-104 4.53617384119e-104 6.2364572143e-104 4.63663092921e-104 0.00053556427267
written 4.94659173235e-63 6.09538483725e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrong 0.000338744806874 4.70917260838e-104 0.00185670013465 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrongfully 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrongs 3.46512760507e-104 4.7051810092e-104 0.000462116301756 0.00050052002458 1.55756235051e-74 6.22814387928e-104 4.63641827873e-104 5.3556427267e-104
wronk 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
wrought 3.4658607355e-104 4.79015249696e-104 0.000461588119472 5.01105874665e-104 6.70928802646e-104 6.22844624549e-104 0.000463641827873 5.35667981213e-104
ye 3.46512760507e-104 4.7051810092e-104 0.000923176238944 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
yea 0.000346512760507 4.7885387242e-104 4.70906000453e-104 7.9231739772e-104 4.57914038833e-104 6.23302913541e-104 4.63641827873e-104 5.3556427267e-104
year 1.98943349967e-31 6.09458264792e-104 0.000923176238944 0.000501316092376 0.000463547189246 6.22814387895e-104 5.5091315481e-104 0.00051948786283
